,leo_open,leo_volume,leo_burn_amount,burn_amount_usd,btc_open,btc_volume,btc_usd_volume,burn_amount_usd_EMA,btc_usd_volume_EMA,m2dates,corr,corr_smoothed
2020-01-27 21:00:00,0.90199,7440.575065000001,,,8980.0,654.41928687,5876685.1960926,5743.925393479365,4966267.376750895,737451.875,-0.06520780867502185,0.4075541246600411
2020-01-28 00:00:00,0.9009,58521.22754833,32509.0,29287.3581,8912.057036799999,1337.25408597,11917684.68685849,6667.197264323311,5238871.977147271,737452.0,0.3535255972266535,0.40543535887833965
2020-01-28 03:00:00,0.8983700000000001,3683.62166177,3697.0,3321.2738900000004,9126.39894554,939.38620442,8573213.265473511,6535.984582977299,5369630.459042418,737452.125,0.5555978802181032,0.4113240852053892
2020-01-28 06:00:00,0.89905,26638.16565947,,,9069.4,913.61703366,8285958.325076004,6409.91749697819,5483996.257710402,737452.25,0.6663118258395221,0.42132360444594347
2020-01-28 09:00:00,0.90199,30090.56647191,,,9008.66366076,778.13326164,7009940.83736492,6288.794218273163,5543837.221618422,737452.375,0.7734740710628943,0.43513342666621607
2020-01-28 12:00:00,0.9014200000000001,108424.13295638,16182.0,14586.778440000002,9086.8,1022.12103746,9287809.443191528,6614.205364223235,5690659.661680113,737452.5,0.8571787954782576,0.4516842254431589
2020-01-28 15:00:00,0.90475,61565.6821518,11519.0,10421.815250000001,9045.0,1067.05869246,9651545.8733007,6763.523398959579,5845988.532724057,737452.625,0.8912938185389208,0.4689238173292672
2020-01-28 18:00:00,0.9049799999999999,3948.63818685,,,8990.2,493.21146925,4434069.75085135,6906.985824490576,5790619.168729049,737452.75,0.9030911563315143,0.48594998748621804
2020-01-28 21:00:00,0.9049799999999999,17043.2970565,14680.0,13285.106399999999,9069.1,2569.11339576,23299546.297487017,7157.10820000075,6477243.762013676,737452.875,0.9250871943339806,0.5031710544214244
2020-01-29 00:00:00,0.90984,110130.66004942,,,9393.67551447,1048.00484677,9844617.468149234,7397.421854902681,6609297.632842521,737453.0,0.9485218541202551,0.5206357916645158
2020-01-29 03:00:00,0.90935,2576.70075953,,,9333.7,353.5710089,3300125.72576993,7628.311444906497,6479526.185506341,737453.125,0.9546022601322146,0.537654084545602
2020-01-29 06:00:00,0.90699,17523.41306867,,,9363.90217594,351.31990046,3289725.1803684183,7850.146541184674,6354435.9500107365,737453.25,0.9478635182395679,0.5537407290041889
2020-01-29 09:00:00,0.90979,8362.22537141,,,9391.9,872.52682363,8194684.674850596,8063.28222192253,6426602.566671123,737453.375,0.9393915428668188,0.5688642903321351
2020-01-29 12:00:00,0.90979,8488.68854909,,,9302.0,347.07034359,3228448.33607418,8268.059640670666,6301184.753706537,737453.5,0.9193692578097344,0.5826095831743939
2020-01-29 15:00:00,0.9099299999999999,5128.43356176,39600.0,36033.227999999996,9345.7,695.6701739,6501524.744217231,9356.889772409071,6309041.223922643,737453.625,0.863693416361274,0.5936324785934872
2020-01-29 18:00:00,0.9079999999999999,10100.31460963,3098.0,2812.984,9351.5283213,439.74780312,4112314.035106137,9100.266016628324,6222895.059655329,737453.75,0.8367879794843788,0.6031679884323458
2020-01-29 21:00:00,0.90799,17639.34730242,,,9394.0,495.314255,4652982.11147,8853.70593754486,6161329.846001003,737453.875,0.8101653569469565,0.6112855322956638
2020-01-30 00:00:00,0.90799,24749.03042758,8120.0,7372.8787999999995,9305.2,482.07139097,4485770.707254044,8795.634285092121,6095621.644481515,737454.0,0.7808052658882931,0.6179333649855708
2020-01-30 03:00:00,0.90799,23480.08392601,2416.0,2193.70384,9250.0,317.87998037,2940389.8184225,8536.735051951253,5971887.063067435,737454.125,0.7404961897168167,0.6227397502691491
2020-01-30 06:00:00,0.90765,3512.70899036,3204.0,2908.1106,9318.0,248.46129957,2315162.38939326,8316.004681286498,5828486.095472369,737454.25,0.6706136728977394,0.6246171589996821
2020-01-30 09:00:00,0.90499,4061.92109373,,,9379.96455785,281.09848884,2636693.862584394,8103.930403588989,5703317.772614017,737454.375,0.5625364088061229,0.6221826197764052
2020-01-30 12:00:00,0.90451,18345.79258033,,,9352.8,701.28341075,6558963.4840626,7900.172764232558,5736872.506396314,737454.5,0.506608074909709,0.6176502846835936
2020-01-30 15:00:00,0.88292,73174.52457471,,,9357.0,4270.36070631,39957765.12894267,7704.4056205371635,7078868.295515779,737454.625,0.35077675774318073,0.6071846561761265
2020-01-30 18:00:00,0.88712,32715.73669428,,,9462.8,2150.96942738,20354193.497411463,7516.315619731785,7599469.283825414,737454.75,0.13068673814630824,0.588498463312212
2020-01-30 21:00:00,0.88451,10900.10885378,,,9547.5,568.64992571,5429185.165716225,7335.601697389362,7514360.102723093,737454.875,-0.09459171351111453,0.561710613240709
2020-01-31 00:00:00,0.8859899999999999,509816.44037742,,,9512.71161782,633.52019681,6026494.9363180995,7161.974595530955,7456012.449138584,737455.0,-0.3006990810951934,0.5278906252275364
2020-01-31 03:00:00,0.88865,4433.72030962,,,9444.4,546.96097076,5165718.192245744,6995.156399627781,7366196.988083962,737455.125,-0.4856511291112795,0.4881438897632691
2020-01-31 06:00:00,0.88482,3601.80182818,,,9357.5,519.62342641,4862376.212631575,6834.8800937600245,7268007.938066222,737455.25,-0.6682522911402556,0.4427950199239152
2020-01-31 09:00:00,0.8858600000000001,21849.78025914,62884.0,55706.42024000001,9384.7,590.27299409,5539534.967636423,8751.411079887082,7200224.684323877,737455.375,-0.6058682829224342,0.40167096883190145
2020-01-31 12:00:00,0.88623,14573.05878559,,,9337.2,603.26625519,5632817.677960069,10592.783988126805,7138757.742897846,737455.5,-0.3501815976696113,0.3721865544592931
2020-01-31 15:00:00,0.88155,527841.19799216,,,9274.4,313.29312304,2905605.740322176,12361.946194082617,6972751.782012525,737455.625,-0.16057799543436102,0.35129382701248313
2020-01-31 18:00:00,0.8759299999999999,4088.15344376,,,9285.9,872.61048499,8102973.702568641,14061.729490000946,7017074.210269627,737455.75,-0.034333397012710466,0.336171190776201
2020-01-31 21:00:00,0.8758299999999999,4078.22928325,,,9340.6,788.91069324,7368899.221277544,15694.854617451889,7030871.26952484,737455.875,0.04678434058001617,0.3248226868469388
2020-02-01 00:00:00,0.87311,5103.85235061,21807.0,19039.909770000002,9367.5,467.72533164,4381417.0441376995,15826.033250885148,6926971.103823383,737456.0,0.06799927213456419,0.31475118038763
2020-02-01 03:00:00,0.8733299999999999,2354.67355434,2289.0,1999.0523699999999,9455.0,248.64252609,2350915.0841809497,15283.79870653671,6747517.926582504,737456.125,0.060167998687173554,0.3047675262032984
2020-02-01 06:00:00,0.8775299999999999,13324.38270808,1943.0,1705.0407899999998,9405.5,187.62245647,1764683.014328585,14751.29839608429,6552112.63590588,737456.25,0.020514176420012603,0.2936203360157186
2020-02-01 09:00:00,0.884,4701.6888323,,,9408.3,351.04077555,3302696.9286070648,14239.680450747652,6424684.568952985,737456.375,-0.03631228091152104,0.2806818020185719
2020-02-01 12:00:00,0.87649,606344.04274749,,,9371.90747523,471.48273682,4418692.585645257,13748.125954247744,6346018.216666408,737456.5,-0.10210794902809649,0.26567043923242806
2020-02-01 15:00:00,0.86919,3300.59545201,,,9375.4,435.63458754,4084248.5120225158,13275.848104669401,6257321.365503903,737456.625,-0.18730629797246287,0.24790664561655
2020-02-01 18:00:00,0.8686299999999999,2831.84924021,,,9410.0,174.10704031,1638347.2493171,12822.090955074524,6076185.12565344,737456.75,-0.3022056460545455,0.22633361457062467
2020-02-01 21:00:00,0.8718,10651.17361823,,,9400.0,198.63584741,1867176.965654,12386.128203502974,5911125.98212405,737456.875,-0.44806514575493916,0.19988660436177902
2020-02-02 00:00:00,0.8741399999999999,15995.97428081,,,9409.4,634.16670188,5967128.164669672,11967.262030424426,5913322.146145447,737457.0,-0.6072246361774793,0.16823518316416103
2020-02-02 03:00:00,0.8774,242884.67048168,33160.0,29094.584,9294.46928147,1268.34898009,11788630.633630307,12638.921715505821,6143726.400556618,737457.125,-0.598491642004678,0.1381674645300889
2020-02-02 06:00:00,0.89379,4580.06803245,,,9328.0,433.60764068,4044692.0722630396,13284.241805093829,6061411.328858831,737457.25,-0.5534844837452156,0.11104385871537109
2020-02-02 09:00:00,0.8932200000000001,6213.72630303,,,9390.0,691.01507919,6488631.5935941,13904.255224501914,6078165.064730803,737457.375,-0.501996747468621,0.08700305062972434
2020-02-02 12:00:00,0.8919,7971.591660100001,15654.0,13961.8026,9458.66487855,853.91191914,8076866.678944746,13906.511984325369,6156545.520190173,737457.5,-0.4225628431027836,0.06702007440492011
2020-02-02 15:00:00,0.8922200000000001,3831.44678747,,,9477.5,699.27178982,6627348.38801905,13908.680243763589,6175008.37775209,737457.625,-0.3003103556131917,0.05261495950224906
2020-02-02 18:00:00,0.8922200000000001,2553.43849693,,,9460.4,636.01935181,6016997.475863324,13910.763473419918,6168811.871795667,737457.75,-0.08796688720968517,0.047101945905702616
2020-02-02 21:00:00,0.8922100000000001,8433.38079252,,,9459.94921672,1222.74828016,11567136.63514532,13912.765007795608,6380510.882123104,737457.875,0.236360259774156,0.05452384056721059
2020-02-03 00:00:00,0.8931399999999999,14097.31233404,24230.0,21640.782199999998,9353.0,3030.68428357,28345990.10423021,14215.824505529114,7241902.22416652,737458.0,0.5900333395346246,0.07552421307573662
2020-02-03 03:00:00,0.89239,11018.40895264,,,9394.8,230.09843471,2161728.774413508,14506.999317076992,7042679.735940912,737458.125,0.7575696289756593,0.10227109213063554
2020-02-03 06:00:00,0.8917299999999999,2804.95217557,,,9410.5,266.75752095,2510321.650899975,14786.755508564169,6864940.203194208,737458.25,0.7987417090878337,0.1295836653446433
2020-02-03 09:00:00,0.89107,11578.87403844,,,9376.8,363.66336812,3409998.6701876153,15055.540869012633,6729452.299939048,737458.375,0.7773588584625404,0.15498661409436476
2020-02-03 12:00:00,0.8910600000000001,52374.07133825,,,9353.0,405.4250969,3791940.9313057004,15313.785627090569,6614255.775678916,737458.5,0.7446215625303582,0.17810955324871744
2020-02-03 15:00:00,0.8905700000000001,6228.34063505,,,9347.1,961.09153029,8983418.64277366,15561.903139753684,6707164.123408122,737458.625,0.7348597609061818,0.19994289472548074
2020-02-03 18:00:00,0.8910600000000001,5364.90854691,,,9295.1,1019.34389003,9474903.392217854,15800.29055388099,6815702.918263406,737458.75,0.7500534053434429,0.22151585592618514
2020-02-03 21:00:00,0.8910600000000001,74536.61616772,,,9323.8,440.92537924,4111100.0509579116,16029.329441964088,6709640.060722014,737458.875,0.7460005422353068,0.24208388284026833
2020-02-04 00:00:00,0.89007,14487.35840891,,,9309.2,346.30857035,3223855.7431022204,16249.386412867458,6572942.63650163,737459.0,0.7159354898664937,0.2606662988020811
2020-02-04 03:00:00,0.89002,35869.04697121,,,9292.8,397.79327391,3696613.3357908474,16460.81369863736,6460145.4090227755,737459.125,0.6631948099643926,0.27645173061236783
2020-02-04 06:00:00,0.905,21934.89329334,,,9283.0,377.57048841,3504986.84391003,16663.94971829864,6344256.837841883,737459.25,0.5708965891366852,0.2879985878093999
2020-02-04 09:00:00,0.8902200000000001,42517.45260068,56033.0,49881.69726000001,9244.4,1450.56806163,13409631.388932372,17966.606484639873,6621330.349649353,737459.375,0.4822689249451627,0.2956170324029592
2020-02-04 12:00:00,0.88559,8643.71043208,3814.0,3377.64026,9200.0,445.02795426,4094257.179192,17394.490162104976,6522229.441003966,737459.5,0.3486328606700737,0.2976960844918657
2020-02-04 15:00:00,0.88594,123168.47930919,,,9159.477149,409.41294922,3750008.5528852874,16844.809773787132,6413514.896371861,737459.625,0.23843503064808635,0.2953721215960312
2020-02-04 18:00:00,0.9007,20927.71911626,,,9222.8,416.51196176,3841406.520920128,16316.685479128813,6312647.901256107,737459.75,0.10175491253415081,0.28777928986811435
2020-02-04 21:00:00,0.89917,5374.34446333,,,9204.61388121,226.30307808,2083032.4538557185,15809.271941123761,6146780.628809033,737459.875,-0.015350888513485726,0.2758918318923653
2020-02-05 00:00:00,0.8995299999999999,40435.92327552,,,9197.4,284.90171660000004,2620355.04825684,15321.756973236555,6008489.429571692,737460.0,-0.08893274336994708,0.2615849858036472
2020-02-05 03:00:00,0.9021299999999999,31423.79967489,,,9219.0,284.93008972,2626770.49712868,14853.360239384141,5875873.000848437,737460.125,-0.10159344917153781,0.2473426942359929
2020-02-05 06:00:00,0.9045200000000001,4618.3056568,,,9276.5,301.58781456,2797679.36176584,14403.332004898488,5755159.524805982,737460.25,-0.050049034797610456,0.23568027348957707
2020-02-05 09:00:00,0.90495,62610.23389364,,,9255.4,1322.92676356,12244216.367453223,13970.951936471096,6009632.342164697,737460.375,0.030071636394519447,0.22761718968192776
2020-02-05 12:00:00,0.90745,49014.81254842,,,9418.0,1166.64917745,10987501.9532241,13555.527949158504,6204842.915147419,737460.5,0.25241737687032606,0.2285897460422571
2020-02-05 15:00:00,0.8991299999999999,12235.20922733,65816.0,59177.14007999999,9455.8,1978.73969993,18710566.85459809,15344.610777818954,6695263.4617925435,737460.625,0.369205139203771,0.2341040751858459
2020-02-05 18:00:00,0.8991100000000001,49855.9038575,,,9571.4,4218.62860901,40378181.86827832,17063.533495551543,8016162.222831201,737460.75,0.49082093101658913,0.2441714028654829
2020-02-05 21:00:00,0.90497,11883.20826062,23190.0,20986.2543,9680.1,1210.76314158,11720308.286808558,17217.365683961285,8161422.852791097,737460.875,0.5582253661625474,0.256487244563407
2020-02-06 00:00:00,0.9049799999999999,24738.34187349,18432.0,16680.59136,9612.1,925.84842684,8899347.663628764,17196.31571047261,8190361.080667084,737461.0,0.593192617959601,0.2696913768534538
2020-02-06 03:00:00,0.9021399999999999,49910.52289216,5047.0,4553.100579999999,9585.9,310.93138088,2980557.1239775917,16700.50335241486,7986055.043149849,737461.125,0.5952405493455728,0.282458011068831
2020-02-06 06:00:00,0.9004200000000001,72275.42613636,5368.0,4833.454560000001,9651.1,501.83891526,4843297.5550657865,16235.128889967218,7862809.651460278,737461.25,0.5759371451367129,0.29396699671855187
2020-02-06 09:00:00,0.90374,22872.48825608,5357.0,4841.33518,9639.19431248,689.06786531,6642059.048208887,15788.31345036066,7814937.078783752,737461.375,0.5360936438012973,0.30346215934924775
2020-02-06 12:00:00,0.9024,26984.80418634,,,9699.0,2834.04233567,27487376.613663327,15359.02018485632,8586405.295837853,737461.5,0.4290852361725706,0.3083885545187898
2020-02-06 15:00:00,0.90249,16560.16442753,,,9820.7,673.22266314,6611517.807898998,14946.561949371757,8508958.727683388,737461.625,0.3368816037260746,0.3095059289975069
2020-02-06 18:00:00,0.90271,19245.46495857,31925.0,28819.01675,9761.0,1370.77672382,13380151.60120702,15490.579784690512,8699985.899194118,737461.75,0.3141883332230711,0.30968955269262705
2020-02-06 21:00:00,0.9007700000000001,8127.26251872,7728.0,6961.150560000001,9764.1,1278.01049308,12478622.25548243,15156.092364114413,8848167.717087777,737461.875,0.32583011956917984,0.3103225160995507
2020-02-07 00:00:00,0.90064,21231.29565636,18861.0,16986.97104,9745.0,565.2335782600002,5508201.220143702,15227.891527874632,8717188.638776245,737462.0,0.3634621311307409,0.3124064225713621
2020-02-07 03:00:00,0.90054,7174.39914062,3256.0,2932.15824,9779.3,212.54467812,2078538.1707389157,14745.705908742293,8456849.404735565,737462.125,0.38488612369767816,0.31524876379200195
2020-02-07 06:00:00,0.90086,47471.20446498,2870.0,2585.4682,9737.87953829,171.02582095,1665428.8423482543,14268.83384173279,8190519.186602729,737462.25,0.3902096335357255,0.3181884057427362
2020-02-07 09:00:00,0.9047799999999999,22132.513283700002,7037.0,6366.93686,9754.00039287,875.24717585,8537161.297099259,13958.955528723662,8204112.994857496,737462.375,0.3756933712771984,0.3204435024303622
2020-02-07 12:00:00,0.9071100000000001,51072.98516851,11011.0,9988.18821,9776.07458269,919.47559,8988861.944802891,13803.239163283519,8234887.4634828055,737462.5,0.3456943031064504,0.32143372990785585
2020-02-07 15:00:00,0.91,98396.24374762,3544.0,3225.04,9797.5,402.83184821,3946745.0328374747,13388.40782354691,8066725.015222204,737462.625,0.30355012349305655,0.32073241200923625
2020-02-07 18:00:00,0.9204899999999999,91529.47693682,3923.0,3611.08227,9760.6,331.92086641,3239746.8086814457,13004.983292035266,7877431.7522206055,737462.75,0.25574403722880557,0.31818384829235663
2020-02-07 21:00:00,0.92999,80360.29307195,2545.0,2366.82455,9706.47090763,225.56312854,2189421.9450075165,12587.800596269177,7654372.544094602,737462.875,0.21190296173442807,0.3140159703881241
2020-02-08 00:00:00,0.93871,58212.03737339,18585.0,17445.92535,9805.2,263.97687453,2588346.0501415557,12778.315292493915,7455704.838449384,737463.0,0.16409315149703052,0.30813664415710085
2020-02-08 03:00:00,0.9429799999999999,295058.04388249,7653.0,7216.62594,9702.6,585.71899518,5682997.122633468,12560.209827690232,7386186.888809544,737463.125,0.3818543333182467,0.31102753392812615
2020-02-08 06:00:00,0.9485,36375.86609221,6233.0,5912.0005,9742.3,408.61131444,3980814.0086688115,12299.495736408262,7252642.854294221,737463.25,0.5190188867256077,0.31918405756724305
2020-02-08 09:00:00,0.95249,35526.88148829,5923.0,5641.5982699999995,9803.0,512.01785892,5019311.070992759,12038.401718117742,7165061.215733379,737463.375,0.6179885651606543,0.33090188139443566
2020-02-08 12:00:00,0.95,1121320.27817876,6918.0,6572.099999999999,9803.9,718.78061841,7046853.304829799,11824.036944858222,7160425.6113842195,737463.5,0.7023577959480193,0.34546878000438014
2020-02-08 15:00:00,0.92868,26726.60121104,4248.0,3945.03264,9840.06857072,461.72160531,4543372.256833315,11515.05638388339,7057796.068068498,737463.625,0.80511624370144,0.36349417073759815
2020-02-08 18:00:00,0.9325,17118.57415758,3077.0,2869.3025,9847.1,1171.07674469,11531709.812636899,11176.007211966395,7233243.6658947095,737463.75,0.8939583865379832,0.38429668900427993
2020-02-08 21:00:00,0.93453,23495.61604388,3590.0,3354.9627,9858.3,1404.07471469,13841789.759828426,10869.299584046144,7492402.336245052,737463.875,0.9468299081784204,0.4063568152464031
2020-02-09 00:00:00,0.94,68511.26074179,5905.0,5550.7,9877.3,1263.48310722,12479801.694944104,10660.727051338452,7687986.624821485,737464.0,0.8987743020712617,0.42566730492580934
2020-02-09 03:00:00,0.9407399999999999,99187.42645767,12981.0,12211.745939999999,9946.1,2624.28149845,26101366.211733546,10721.551321482042,8410079.94195529,737464.125,0.7473937275831948,0.43828402738296174
2020-02-09 06:00:00,0.9471299999999999,87897.26189122,8251.0,7814.769629999999,10098.0,1602.53365613,16182384.859600741,10607.559882600393,8714876.213235505,737464.25,0.5223421593827056,0.441580424716285
2020-02-09 09:00:00,0.96499,13675.88024298,5420.0,5230.2458,10083.0,868.56775413,8757768.66489279,10396.684820537634,8716558.270163242,737464.375,0.27071869703474005,0.4348799648072048
2020-02-09 12:00:00,0.9644,45671.39571379,4279.0,4126.6676,10096.86377663,821.7454884,8297052.255435088,10150.801792281256,8700107.053899392,737464.5,0.00010762134558398758,0.4178300689851805
2020-02-09 15:00:00,0.9625,25075.44834755,8280.0,7969.5,10061.06941013,1250.24673931,12578819.223986618,10065.260545525129,8852213.413510656,737464.625,-0.23364335656349342,0.39228209151268345
2020-02-09 18:00:00,0.96583,421399.69553445,2789.0,2693.69987,10085.0,350.43180366,3534104.7399111004,9776.179734720221,8643660.132193027,737464.75,-0.3819173331260166,0.3619213297621462
2020-02-09 21:00:00,0.9690000000000001,9716.93620538,4073.0,3946.7370000000005,10051.0,856.62111315,8609898.80827065,9547.574137280213,8642336.158705875,737464.875,-0.5215164031162571,0.32727671278652254
2020-02-10 00:00:00,0.9690000000000001,17656.54953057,4439.0,4301.3910000000005,10151.93578445,1007.05122474,10223519.365212204,9341.841465230009,8704343.343274752,737465.0,-0.6697242811782163,0.2881786345918269
2020-02-10 03:00:00,0.9937600000000001,10745.37585396,3663.0,3640.1428800000003,10110.0,2076.86454173,20997100.5168903,9118.245442279813,9186412.252043989,737465.125,-0.7888651323641707,0.24594162412296428
2020-02-10 06:00:00,0.9918,37974.34056847,15204.0,15079.3272,9806.3,1544.67294607,15147526.31104624,9352.013354347271,9420181.43082839,737465.25,-0.8515385570991982,0.20290318564366377
2020-02-10 09:00:00,0.995,34056.37847627,8630.0,8586.85,9905.1,1151.52889725,11406008.880150976,9322.006948294436,9498057.017076336,737465.375,-0.8770011071981781,0.16055399768908174
2020-02-10 12:00:00,0.9948899999999999,28213.78773329,6160.0,6128.5224,9800.2,906.89680075,8887770.02671015,9196.772260126027,9474124.193924721,737465.5,-0.9014124413189925,0.11890825498288274
2020-02-10 15:00:00,0.9949,25049.134067500003,6783.0,6748.4067000000005,9875.4,869.28612893,8584548.237635322,9100.75792443481,9439238.86230553,737465.625,-0.9196196266352974,0.07818167139001292
2020-02-10 18:00:00,0.9959899999999999,25388.48271498,2337.0,2327.6286299999997,9838.1,389.8296416,3835182.9970249604,8835.145010927563,9219471.96562786,737465.75,-0.9185633894498544,0.03909362978844949
2020-02-10 21:00:00,0.996,8718.16922984,3352.0,3338.592,9842.1,575.83818191,5667456.970176411,8619.593912459815,9080177.259923883,737465.875,-0.893018968991113,0.002540194542192141
2020-02-11 00:00:00,0.997,230721.84071691,4563.0,4549.311,9851.7,1073.30360294,10573865.105083998,8459.974974716293,9138753.25385173,737466.0,-0.8548064226462116,-0.03108124142598056
2020-02-11 03:00:00,1.0024,137192.74544516,1263.0,1266.0312,9744.3,473.664754,4615531.462402199,8177.859532570556,8961372.00712822,737466.125,-0.7725408073157619,-0.06015808714714846
2020-02-11 06:00:00,1.0259,37331.12610974,1008.0,1034.1072,9751.3,302.32131578,2948025.846565514,7897.712382273672,8725554.510635564,737466.25,-0.6270367615892671,-0.08238862339978056
2020-02-11 09:00:00,1.025,5161.74821683,766.0,785.15,9787.2,154.35140072,1510668.029126784,7618.788367282547,8442617.785870515,737466.375,-0.3732814242338542,-0.09379618421680305
2020-02-11 12:00:00,1.0194,0.0,,,9781.1,1.32435,12953.599785,7350.802548957741,8112042.719749514,737466.5,0.04191779620369678,-0.08847406733756777
2020-02-11 15:00:00,1.0216,54241.89845437,7685.0,7850.996,9787.5,3479.36702587,34054304.76570263,7370.417978410379,9129386.329394734,737466.625,0.11119627167684047,-0.08064385796445372
2020-02-11 18:00:00,1.0259,106891.27120003,4401.0,4514.985900000001,10275.0,2375.8423096,24411779.731140003,7258.440249845266,9728695.874561215,737466.75,-0.011225056647508228,-0.07792155203045587
2020-02-11 21:00:00,1.0375,18442.12065845,2699.0,2800.2125,10247.0,565.09939479,5790573.498413131,7083.60778906702,9574259.702947564,737466.875,-0.06947481808055878,-0.07759030756183245
2020-02-12 00:00:00,1.0372,17947.95927356,8593.0,8912.659599999999,10247.0,1233.50629375,12639738.992056249,7155.335311064392,9694474.577030258,737467.0,-0.11287662044016586,-0.07897408453745337
2020-02-12 03:00:00,1.0341,9495.99490492,3800.0,3929.58,10265.0,700.4034821,7189641.7437565,7028.835102787357,9596245.838470504,737467.125,-0.14900681203015373,-0.08172046600775534
2020-02-12 06:00:00,1.0366,66134.76537074,12900.0,13372.14,10338.0,2175.1148617,22486337.4402546,7277.592157580009,10101739.626775762,737467.25,-0.17000983832001962,-0.0851827943337265
2020-02-12 09:00:00,1.0178,20460.29179506,8248.0,8394.814400000001,10297.0,929.45603586,9570608.80125042,7321.404794537656,10080910.966951238,737467.375,-0.1638146286704291,-0.08826639568026386
2020-02-12 12:00:00,1.0244,94423.64453153,7901.0,8093.7844,10350.0,972.61931253,10066609.8846855,7351.694190830297,10080350.140195718,737467.5,-0.14623707920554585,-0.0905397558185102
2020-02-12 15:00:00,1.0117,14819.01799926,9265.0,9373.4005,10359.0,783.473767,8116004.7523529995,7430.976791189893,10003316.987731298,737467.625,-0.16712319006633145,-0.09354302774979731
2020-02-12 18:00:00,1.0351,48646.15061152,8425.0,8720.717499999999,10357.0,763.34139931,7905926.872653671,7481.554858202055,9921066.394983156,737467.75,-0.2100343442911953,-0.09811131467298939
2020-02-12 21:00:00,1.0224,15299.37159305,9577.0,9791.5248,10362.0,1149.4456984,11910556.3268208,7572.141914743151,9999085.607996397,737467.875,-0.2637336960868229,-0.1046063100225515
2020-02-13 00:00:00,1.0146,34468.28950839,26310.0,26694.126,10338.0,434.56233644,4492505.43411672,8322.023643576753,9783141.287452096,737468.0,-0.27010186762735533,-0.11109633188940655
2020-02-13 03:00:00,1.0275,35074.91653969,4747.0,4877.5425000000005,10411.0,591.07179287,6153648.4355695695,8186.9459516717825,9640808.234437095,737468.125,-0.2897907356411777,-0.1181039555659466
2020-02-13 06:00:00,1.0218,90888.57857977,17919.0,18309.6342,10431.8994713,2285.31337606,23840159.399475127,8583.914118272889,10197645.535026822,737468.25,-0.13468823294770244,-0.11875431938483899
2020-02-13 09:00:00,1.0091,37895.9175911,9719.0,9807.442900000002,10262.0,1335.17229296,13701538.07035552,8631.895639124932,10335053.08543187,737468.375,0.06327708560049258,-0.11161583291482599
2020-02-13 12:00:00,0.98334,53205.73309625,18832.0,18518.25888,10136.0,2391.73960955,24242672.6823988,9019.596158374934,10880449.93237175,737468.5,0.32774421325299724,-0.09438602718275449
2020-02-13 15:00:00,0.99559,70138.4495278,7539.0,7505.753009999999,10237.571695,762.30427861,7804144.70567513,8960.229760399447,10759810.51171698,737468.625,0.4834749222795881,-0.0717248134783489
2020-02-13 18:00:00,0.9847600000000001,96389.7538082,5256.0,5175.8985600000005,10175.0,777.57999701,7911876.469576751,8811.824615285743,10648126.823789913,737468.75,0.5802309559556483,-0.04615792055936861
2020-02-13 21:00:00,1.0008,5839.09204318,3642.0,3644.9136,10213.0,398.91095456,4074077.57892128,8609.200653901988,10390320.971049966,737468.875,0.6448429984219356,-0.01905984530519982
2020-02-14 00:00:00,1.0026,38807.12880463,3825.0,3834.9449999999997,10222.82359378,482.57267679,4933255.346002382,8421.974941984263,10176318.397518689,737469.0,0.7559010509145849,0.011330778075968207
2020-02-14 03:00:00,0.9992,34575.15549438,4040.0,4036.768,10254.0,484.58124634,4968896.09997036,8250.006042298606,9972105.758399146,737469.125,0.7688902626299006,0.041038993156514575
2020-02-14 06:00:00,0.97919,7805.51840775,5192.0,5083.95448,10159.0,464.45362428,4718384.36906052,8125.847157502582,9766077.46862116,737469.25,0.7312046887653559,0.06810431455293972
2020-02-14 09:00:00,0.97354,14397.11345875,7164.0,6974.44056,10149.0,592.03420529,6008555.149488211,8080.693957600521,9618723.652184574,737469.375,0.6656653461535225,0.09153808049806061
2020-02-14 12:00:00,0.9667100000000001,8134.0297059,5715.0,5524.74765,10248.63975366,589.72479913,6043877.020082875,7980.460769067167,9478533.588180585,737469.5,0.6087140802507025,0.11181949225306619
2020-02-14 15:00:00,0.96916,14310.50714472,6537.0,6335.3989200000005,10220.0,509.68105309,5208940.3625798,7915.9485396919845,9311098.559725652,737469.625,0.5419421315343051,0.1286870467346834
2020-02-14 18:00:00,0.9764,21371.62011875,8677.0,8472.2228,10269.0,688.53076385,7070522.4139756495,7937.763216566808,9223232.828519769,737469.75,0.5722319472042915,0.14608096440015822
2020-02-14 21:00:00,0.9777399999999999,19502.76953922,4609.0,4506.40366,10346.0,315.85406295,3267826.1352807,7803.200096701443,8989687.468000589,737469.875,0.6316888367993724,0.165124410376598
2020-02-15 00:00:00,0.9853,28336.34492488,27759.0,27350.9427,10335.0,512.99906965,5301845.38483275,8569.778238007268,8845066.209837144,737470.0,0.5536272280171938,0.1803598149899547
2020-02-15 03:00:00,0.9868899999999999,46214.22419814,1917.0,1891.8681299999998,10225.0,246.28475325,2518261.60198125,8307.899410242277,8596956.225215344,737470.125,0.5481771083938533,0.19478402257442132
2020-02-15 06:00:00,0.98787,13334.57579692,3777.0,3731.18499,10214.0,329.68346569999994,3367386.9186597993,8128.4204133700305,8391875.075938655,737470.25,0.6057567940103484,0.21090060184641846
